,Ticker,close,date,num of weeks,open,volume,Market Cap,rebound
905,SSI,23.5,20121116,1,24.45,1533537,47795371,1
906,SSI,15.5,20110826,1,13.61,2146400,47795371,1
907,SSI,17.36,20110701,3,16.1,1662800,47795371,1
908,SSI,16.56,20101210,5,15.99,1055900,47795371,1
909,SSI,8.25,20090213,2,7.93,1740000,47795371,1
910,SSI,5.78,20081128,1,4.58,1772200,47795371,1
911,SSI,12.01,20091204,26,11.98,2128200,47795371,1
912,SSI,12.75,20080201,2,10.56,2798500,47795371,1
913,SIX,64.71,20121019,7,62.15,2351100,5697430864,1
914,SIX,47.92,20120427,3,45.48,2057700,5697430864,1
915,SIX,70.24,20110318,5,67.21,889800,5697430864,1
916,MBI,8.67,20160304,7,6.7,18563423,680992293,1
917,MBI,6.75,20151224,2,5.95,9320213,680992293,1
918,MBI,6.81,20150814,6,6.04,28253172,680992293,1
919,MBI,9.25,20150306,5,9.0,13133410,680992293,1
920,MBI,11.65,20131227,1,11.61,5593700,680992293,1
921,MBI,9.53,20120608,3,8.77,11157100,680992293,1
922,MBI,7.64,20110902,2,7.24,11128600,680992293,1
923,MBI,9.07,20110701,3,8.21,18232400,680992293,1
924,MBI,8.29,20110624,26,7.94,11916900,680992293,0
925,MBI,10.2,20100903,5,9.43,19696100,680992293,1
926,MBI,6.6,20100709,1,5.75,15377600,680992293,1
927,MBI,4.33,20091224,1,3.59,45054200,680992293,1
928,MBI,4.39,20090724,2,4.0,10961800,680992293,1
929,MBI,4.25,20090313,1,2.65,39287300,680992293,1
930,MBI,4.25,20090313,1,2.65,39287300,680992293,1
931,MBI,4.7,20090206,2,3.84,24267700,680992293,1
932,MBI,5.42,20080718,1,4.1,53270900,680992293,1
933,MBI,14.2,20080125,1,9.48,114671400,680992293,1
934,TMHC,18.92,20141107,4,17.3,1758823,3116242889,1
935,TMHC,18.92,20141107,4,17.3,1758823,3116242889,1
936,KEM,16.07,20170714,10,13.88,7206515,1097749168,1
937,KEM,11.15,20170310,2,11.64,3047353,1097749168,1
938,KEM,2.03,20151002,1,1.7,1132557,1097749168,1
939,KEM,2.33,20150731,2,1.84,1603846,1097749168,1
940,KEM,4.5,20150220,3,4.31,700736,1097749168,1
941,KEM,4.8,20141031,6,4.26,720500,1097749168,1
942,KEM,4.9,20130719,3,4.59,749900,1097749168,1
943,KEM,5.59,20140124,7,5.84,460700,1097749168,1
944,KEM,4.42,20121130,2,4.38,1150100,1097749168,1
945,KEM,5.27,20130104,15,4.89,914600,1097749168,1
946,KEM,4.68,20121005,26,4.4,1375000,1097749168,0
947,KEM,9.5,20120120,5,7.24,3363300,1097749168,1
948,KEM,8.36,20111014,2,7.6,2558800,1097749168,1
949,KEM,15.04,20110401,3,14.56,1774600,1097749168,1
950,KEM,3.38,20101001,3,3.27,1596900,1097749168,1
951,KEM,1.68,20100409,6,1.39,2709600,1097749168,1
952,KEM,1.55,20100108,1,1.2,6016500,1097749168,1
953,KEM,0.45,20090417,1,0.33,2851800,1097749168,1
954,KEM,0.15,20090320,2,0.105,2885400,1097749168,1
955,KEM,0.46,20090102,1,0.26,3739800,1097749168,1
956,KEM,0.46,20090102,2,0.26,3739800,1097749168,1
957,KEM,0.59,20081031,1,0.79,5816100,1097749168,1
958,KEM,0.67,20081017,26,0.75,2200200,1097749168,0
959,KEM,3.73,20080620,26,4.02,3721200,1097749168,0
960,PSA,69.89,20081128,1,61.08,17026600,33725707418,1
961,PSA,69.89,20081128,1,61.08,17026600,33725707418,1
962,PSA,81.5,20081031,1,70.12,12446000,33725707418,1
963,HCHC,4.54,20161111,1,3.95,2049941,266939314,1
964,HCHC,4.77,20160722,5,4.65,3647048,266939314,1
965,HCHC,4.0,20160422,2,3.84,698619,266939314,1
966,HCHC,4.25,20160610,26,4.26,1872693,266939314,0
967,HCHC,7.55,20150911,3,7.47,305390,266939314,1
968,HCHC,8.28,20150918,9,7.55,655301,266939314,1
969,HCHC,7.5,20150206,7,7.44,263463,266939314,1
970,HCHC,12.5,20130419,1,10.53,779700,266939314,1
971,HCHC,11.9,20130215,3,11.42,135700,266939314,1
972,HCHC,13.41,20130510,22,12.43,750800,266939314,1
973,HCHC,15.26,20120525,4,15.23,188400,266939314,1
974,HCHC,15.34,20110624,14,14.31,279900,266939314,1
975,CISN,10.05,20170623,1,10.2,1489448,1425017794,1
976,TOO,6.15,20160909,4,5.59,5108305,1189131109,1
977,TOO,3.75,20160304,3,2.9,5987301,1189131109,1
978,TOO,3.75,20160304,3,2.9,5987301,1189131109,1
979,TOO,16.71,20151009,2,15.9,1771018,1189131109,1
980,TOO,15.32,20151002,26,14.34,1892803,1189131109,0
981,TOO,35.41,20140613,25,36.65,593324,1189131109,1
982,TOO,20.05,20091224,5,19.35,547816,1189131109,1
983,TOO,12.75,20090313,1,9.77,1537124,1189131109,1
984,TOO,10.25,20081017,1,7.99,1020320,1189131109,1
985,TOO,10.25,20081017,1,7.99,1020320,1189131109,1
986,TOO,10.25,20081017,1,7.99,1020320,1189131109,1
987,HPE,23.05,20170303,1,22.76,72991055,25581863575,1
988,BNJ,11.63,20081219,1,10.01,232665,112915162,1
989,BNJ,11.7268,20081017,1,10.2,139067,112915162,1
990,BNJ,13.91,20090116,26,13.12,94210,112915162,0
991,SPH,56.8,20110128,2,57.33,411214,1540870552,1
992,SPH,30.15,20081017,1,24.65,986873,1540870552,1
993,SPH,30.15,20081017,1,24.65,986873,1540870552,1
994,SPH,33.54,20081107,26,33.9,509861,1540870552,0
995,VAR,68.67,20110128,2,71.35,6484200,10061656199,1
996,VAR,43.49,20091106,1,43.51,6309700,10061656199,1
997,VAR,38.89,20090206,4,36.73,12474900,10061656199,1
998,VAR,45.51,20081031,3,41.72,12158700,10061656199,1
999,VAR,34.57,20090220,1,36.71,6962400,10061656199,1
1000,HIX,4.83,20081128,1,3.84,1380359,598254761,1
1001,DVD,2.3,20170908,2,2.1,133584,73624920,1
1002,DVD,2.3,20161223,1,2.4,39017,73624920,1
1003,DVD,1.17,20111202,4,1.07,1138828,73624920,1
1004,DVD,2.3,20161223,12,2.4,39017,73624920,1
1005,DVD,1.45,20110909,26,1.49,14237,73624920,0
1006,DVD,1.96,20101001,3,1.7501,451675,73624920,1
1007,DVD,1.66,20091106,12,1.31,95196,73624920,1
1008,DVD,1.44,20090717,1,1.22,280053,73624920,1
1009,DVD,1.55,20090130,1,1.17,140286,73624920,1
1010,DVD,1.25,20081219,1,1.08,256075,73624920,1
1011,DVD,1.25,20081219,1,1.08,256075,73624920,1
1012,DVD,1.5,20081128,1,1.3,293127,73624920,1
1013,DVD,4.99,20080829,26,4.9,88909,73624920,0
1014,DVD,2.05,20170421,26,2.05,585760,73624920,0
1015,NMR,6.29,20130322,8,6.07,3685363,22381982515,1
1016,NMR,4.09,20111028,3,3.74,2311982,22381982515,1
1017,NMR,4.2,20121123,26,3.96,985247,22381982515,0
1018,NMR,4.9,20110715,26,4.88,861170,22381982515,0
1019,NMR,5.99,20090403,2,5.27,4916396,22381982515,1
1020,NMR,7.79,20081219,4,6.92,2832282,22381982515,1
1021,NMR,6.41,20090424,26,6.01,3714317,22381982515,0
1022,NMR,7.7,20090918,26,8.04,2239114,22381982515,0
1023,NZF,9.821,20081017,1,8.26,373036,2130467331,1
1024,NZF,9.821,20081017,1,8.26,373036,2130467331,1
1025,NZF,9.26,20081205,26,10.74,442640,2130467331,0
1026,NC,74.65,20170317,4,69.15,135978,305340431,1
1027,NC,67.77,20160819,3,64.5,168353,305340431,1
1028,NC,47.59,20160129,6,45.2,103004,305340431,1
1029,NC,57.55,20160401,24,56.22,157899,305340431,1
1030,NC,49.11,20130405,26,53.45,165200,305340431,0
1031,NC,54.77,20121207,26,51.19,575400,305340431,0
1032,NC,102.12,20101015,5,93.95,433500,305340431,1
1033,NC,67.67,20100305,1,47.97,1331800,305340431,1
1034,NC,67.67,20100305,1,47.97,1331800,305340431,1
1035,NC,67.67,20100305,1,47.97,1331800,305340431,1
1036,NC,57.69,20100115,2,54.65,385100,305340431,1
1037,NC,35.34,20090717,1,29.38,452600,305340431,1
1038,NC,21.05,20090313,1,14.11,1455500,305340431,1
1039,NC,36.5,20081128,1,30.15,470900,305340431,1
1040,NC,35.61,20081219,26,36.0,840500,305340431,0
1041,VR,57.47,20170310,2,57.53,2395230,5346985397,1
1042,VR,24.66,20080815,11,23.14,1677600,5346985397,1
1043,ROP,45.77,20081128,1,37.2,4152400,28259128137,1
1044,ROP,45.35,20081031,1,36.41,5429600,28259128137,1
1045,ROP,39.71,20081114,1,43.04,4572900,28259128137,1
1046,CAJ,34.27,20081031,1,24.99,7091360,42726060544,1
1047,W,42.65,20170407,4,40.38,4331269,7961044078,1
1048,W,44.73,20160304,3,40.93,6548556,7961044078,1
1049,W,39.07,20151009,4,35.99,4598774,7961044078,1
1050,W,34.18,20150612,4,33.0,3184192,7961044078,1
1051,W,34.18,20150612,4,33.0,3184192,7961044078,1
1052,W,22.5,20150116,5,21.13,4576656,7961044078,1
1053,W,76.17,20170616,1,69.5,9111749,7961044078,1
1054,CCO,4.25,20170616,3,3.85,1175597,1801725354,1
1055,CCO,5.05,20170721,10,4.25,712464,1801725354,1
1056,CCO,5.55,20170303,10,4.6,1171575,1801725354,1
1057,CCO,4.2,20160304,2,3.57,1147492,1801725354,1
1058,CCO,6.84,20160826,14,6.41,487659,1801725354,1
1059,CCO,4.49,20160311,26,4.23,844764,1801725354,0
1060,CCO,7.66,20150925,26,7.99,528393,1801725354,0
1061,CCO,11.21,20111028,4,10.46,562100,1801725354,1
1062,CCO,14.29,20110204,4,13.66,788100,1801725354,1
1063,CCO,11.85,20100312,5,10.53,1363100,1801725354,1
1064,CCO,5.66,20090724,2,5.54,1574000,1801725354,1
1065,CCO,3.65,20090327,3,2.69,2825400,1801725354,1
1066,CCO,3.65,20090327,3,2.69,2825400,1801725354,1
1067,CCO,3.99,20090409,6,3.66,964700,1801725354,1
1068,CCO,7.32,20081128,2,5.07,2640200,1801725354,1
1069,CCO,17.53,20080815,5,17.0,2627400,1801725354,1
1070,CCO,14.9,20080919,26,14.9,2472100,1801725354,0
1071,CCO,20.47,20080314,26,21.95,789000,1801725354,0
1072,NSC,73.37,20120427,10,68.63,15454900,43342953586,1
1073,NSC,54.45,20100312,6,53.11,9339300,43342953586,1
1074,NSC,52.42,20091231,1,54.25,3979900,43342953586,1
1075,NSC,52.42,20091231,12,54.25,3979900,43342953586,1
1076,NSC,49.65,20100122,26,52.9,11334900,43342953586,0
1077,NSC,70.11,20080725,3,63.3,23453500,43342953586,1
1078,NSC,52.05,20081010,1,54.69,33542700,43342953586,1
1079,SMLP,20.5,20151009,2,17.78,1348372,1647505751,1
1080,SMLP,19.5,20151023,26,20.45,992747,1647505751,0
1081,SMLP,18.35,20151127,26,18.73,781467,1647505751,0
1082,SMLP,34.41,20150424,26,34.5814,1015354,1647505751,0
1083,SMLP,33.94,20150313,26,33.85,1001673,1647505751,0
1084,WOW,16.91,20170609,1,17.95,1228658,935653823,1
1085,GUT,8.2068,20091016,6,7.99,239598,309023302,1
1086,GUT,7.3828,20090807,11,6.9,272996,309023302,1
1087,GUT,6.79,20081017,1,5.7,622926,309023302,1
1088,GUT,6.79,20081017,1,5.7,622926,309023302,1
1089,GUT,6.79,20081017,1,5.7,622926,309023302,1
1090,GUT,9.24,20080627,26,9.32,208350,309023302,0
1091,TER,15.59,20120810,4,14.89,11067500,9370454762,1
1092,TER,16.82,20120323,1,16.95,9970400,9370454762,1
1093,TER,17.79,20110204,6,16.22,39867900,9370454762,1
1094,TER,10.7,20100305,4,10.05,23450200,9370454762,1
1095,TER,10.23,20091218,3,10.23,27289100,9370454762,1
1096,TER,7.6,20090717,1,6.36,36315700,9370454762,1
1097,TER,3.79,20081128,1,3.2,7595800,9370454762,1
1098,TER,4.67,20090102,7,4.06,10904900,9370454762,1
1099,TER,4.72,20081024,26,5.92,15750000,9370454762,0
1100,TER,12.32,20080320,8,11.67,15703800,9370454762,1
1101,XYL,28.01,20130201,1,27.76,4847700,13047939855,1
1102,MRIN,1.15,20170901,3,1.1,1359096,58793290,1
1103,MRIN,1.55,20170908,5,1.15,1376169,58793290,1
1104,MRIN,1.15,20170901,26,1.1,1359096,58793290,0
1105,MRIN,1.75,20170421,26,1.8,242772,58793290,0
1106,MRIN,2.65,20170106,9,2.35,221899,58793290,1
1107,MRIN,2.6,20160722,11,2.36,679783,58793290,1
1108,MRIN,2.4,20160923,26,2.36,227777,58793290,0
1109,MRIN,3.61,20160122,1,3.15,503829,58793290,1
1110,MRIN,4.01,20151106,5,3.54,583422,58793290,1
1111,MRIN,3.78,20150918,26,4.05,614696,58793290,0
1112,MRIN,5.59,20150731,26,5.7,726877,58793290,0
1113,MRIN,6.16,20150313,26,6.66,1216975,58793290,0
1114,MRIN,12.21,20140214,1,9.83,2695000,58793290,1
1115,MRIN,12.0,20130517,1,10.0,5268700,58793290,1
1116,IGA,10.71,20081017,1,8.5,667511,213012362,1
1117,BZH,10.28,20160819,5,10.08,2923834,694095240,1
1118,BZH,8.2,20160304,4,7.38,4206188,694095240,1
1119,BZH,9.59,20160729,26,9.02,4259080,694095240,0
1120,BZH,9.73,20160108,26,11.39,4470577,694095240,0
1121,BZH,21.08,20150626,9,19.47,3911355,694095240,1
1122,BZH,18.56,20141107,4,17.79,2526507,694095240,1
1123,BZH,18.86,20140822,3,17.47,2876200,694095240,1
1124,BZH,19.34,20130503,2,16.47,13854100,694095240,1
1125,BZH,2.78,20120810,1,2.39,46634000,694095240,1
1126,BZH,2.9,20120622,3,2.63,16878500,694095240,1
1127,BZH,3.21,20120427,1,2.69,14338500,694095240,1
1128,BZH,1.85,20111014,1,1.5,11855500,694095240,1
1129,BZH,1.83,20110826,1,1.67,13951000,694095240,1
1130,BZH,2.47,20111209,26,2.53,11021500,694095240,0
1131,BZH,1.83,20110826,26,1.67,13951000,694095240,0
1132,BZH,4.66,20110429,26,4.7,8181500,694095240,0
1133,BZH,4.84,20101210,2,4.53,7793000,694095240,1
1134,BZH,4.36,20100903,3,3.66,17954000,694095240,1
1135,BZH,4.04,20100723,3,3.74,13464000,694095240,1
1136,BZH,4.04,20100723,3,3.74,13464000,694095240,1
1137,BZH,4.06,20100806,26,4.35,13655000,694095240,0
1138,BZH,4.55,20100312,6,4.21,13873000,694095240,1
1139,BZH,4.88,20091218,1,4.12,16464000,694095240,1
1140,BZH,3.22,20090731,1,2.58,13174500,694095240,1
1141,BZH,0.54,20090313,1,0.3,6234500,694095240,1
1142,BZH,0.54,20090313,1,0.3,6234500,694095240,1
1143,BZH,0.75,20090320,3,0.6,14506000,694095240,1
1144,BZH,1.0,20090206,26,0.99,5372000,694095240,0
1145,BZH,5.89,20080801,4,5.26,8230500,694095240,1
1146,BZH,7.21,20080125,1,5.75,11538000,694095240,1
1147,AAP,116.59,20170630,26,120.06,8326341,8722186015,0
1148,AAP,152.4,20170317,26,152.76,5187920,8722186015,0
1149,AAP,151.62,20150515,10,144.98,4261586,8722186015,1
1150,AAP,74.75,20120120,14,72.05,3497100,8722186015,1
1151,AAP,31.2,20081031,1,25.28,10930600,8722186015,1
1152,AAP,65.07,20101119,6,64.63,3957400,8722186015,1
1153,AAP,67.95,20111118,1,69.8,4978100,8722186015,1
1154,SNV,1.56,20111028,8,1.31,42795900,6068963017,1
1155,SNV,2.56,20101008,4,2.47,59461500,6068963017,1
1156,SNV,2.72,20110204,10,2.77,47608400,6068963017,1
1157,SNV,2.51,20100108,1,2.09,90474300,6068963017,1
1158,SNV,2.15,20091204,2,1.93,101073000,6068963017,1
1159,SNV,3.51,20090731,3,2.88,29736000,6068963017,1
1160,SNV,3.48,20090227,1,3.13,39670400,6068963017,1
1161,SNV,8.32,20081128,1,7.2,21524300,6068963017,1
1162,SNV,11.35,20080919,12,9.84,75753300,6068963017,1
1163,SNV,13.49,20080201,2,11.77,30334500,6068963017,1
1164,JPC,3.97,20081128,1,3.16,1820156,1029192188,1
1165,JPC,4.8,20081017,1,3.6,3403577,1029192188,1
1166,FRT,46.8,20090313,1,39.21,11176700,9022654222,1
1167,FRT,46.8,20090313,1,39.21,11176700,9022654222,1
1168,FRT,61.27,20081031,1,48.93,7250800,9022654222,1
1169,FRT,84.1,20080516,1,80.14,2179900,9022654222,1
1170,CMG,447.34,20170407,21,449.2,4139580,9316864590,1
1171,CMG,475.94,20160115,1,416.65,13746644,9316864590,1
1172,CMG,388.5,20160819,26,397.33,4562515,9316864590,0
1173,CMG,728.79,20150724,4,665.7,7322267,9316864590,1
1174,CMG,637.5,20150424,2,686.77,7980590,9316864590,1
1175,CMG,440.4,20120413,10,420.5,3666300,9316864590,1
1176,CMG,285.13,20110415,4,268.6,4586100,9316864590,1
1177,CMG,49.58,20081128,1,39.69,1321800,9316864590,1
1178,CMG,53.1,20081205,11,48.09,2319400,9316864590,1
1179,CMG,69.97,20080905,26,70.29,3214000,9316864590,0
1180,CMG,69.97,20080905,26,70.29,3214000,9316864590,0
1181,CMG,478.07,20170602,1,475.28,2432867,9316864590,1
1182,KBR,15.35,20160805,6,14.05,10889924,3024318758,1
1183,KBR,14.03,20170526,26,14.86,10449938,3024318758,0
1184,KBR,14.04,20160513,26,14.66,4481034,3024318758,0
1185,KBR,31.32,20130104,7,29.13,4934000,3024318758,1
1186,KBR,31.67,20120113,7,28.67,11649100,3024318758,1
1187,KBR,29.13,20110916,4,27.39,5166600,3024318758,1
1188,KBR,36.56,20120224,20,33.49,12467300,3024318758,1
1189,KBR,19.39,20090612,3,18.79,9086600,3024318758,1
1190,KBR,15.9,20090501,1,15.49,10374500,3024318758,1
1191,KBR,34.73,20080222,5,31.75,5632700,3024318758,1
1192,RBC,61.26,20160318,9,58.78,1751579,3508877038,1
1193,RBC,58.75,20110916,4,56.02,1737300,3508877038,1
1194,RBC,73.35,20130104,26,68.59,901100,3508877038,1
1195,RBC,70.64,20110204,8,66.49,2467300,3508877038,1
1196,RBC,53.3,20091224,1,51.16,689100,3508877038,1
1197,RBC,42.28,20080502,1,36.75,2703900,3508877038,1
1198,LCII,48.09,20140131,1,49.38,413014,3147475073,1
1199,LCII,22.76,20110204,4,23.48,219950,3147475073,1
1200,LCII,23.55,20110211,12,22.72,187311,3147475073,1
1201,LCII,21.9,20100212,2,20.5,540846,3147475073,1
1202,LCII,11.74,20090409,1,9.89,551660,3147475073,1
1203,LCII,7.15,20090313,1,5.98,859745,3147475073,1
1204,LCII,14.06,20081128,1,10.63,680277,3147475073,1
1205,LCII,8.84,20090116,26,10.58,1042122,3147475073,0
1206,LCII,17.99,20080725,2,16.97,1788258,3147475073,1
1207,S,3.33,20160226,2,2.965,71959499,21281838613,1
1208,S,6.13,20161104,10,6.36,82787967,21281838613,1
1209,S,4.18,20150814,1,3.41,233707053,21281838613,1
1210,S,4.92,20150206,2,4.32,126499278,21281838613,1
1211,S,7.0,20140912,3,5.89,261246700,21281838613,1
1212,S,7.0,20140912,5,5.89,261246700,21281838613,1
1213,S,9.01,20140516,3,8.83,97453000,21281838613,1
1214,S,2.78,20120309,4,2.51,315863500,21281838613,1
1215,S,2.5,20120302,5,2.43,170532600,21281838613,1
1216,S,2.3,20120217,26,2.33,192781100,21281838613,0
1217,S,4.72,20101001,5,4.57,203269400,21281838613,1
1218,S,5.13,20100528,3,4.63,590029200,21281838613,1
1219,S,3.76,20100319,5,3.6,281062200,21281838613,1
1220,S,3.76,20091120,2,3.33,498858900,21281838613,1
1221,S,3.75,20091127,26,3.83,226394600,21281838613,0
1222,S,2.59,20090109,1,1.92,252497800,21281838613,1
1223,S,1.95,20090102,1,1.71,136082600,21281838613,1
1224,S,2.43,20090130,26,2.47,205227100,21281838613,0
1225,S,3.37,20081107,26,3.45,180295400,21281838613,0
1226,RM,13.98,20160219,2,13.1,264667,323638807,1
1227,RM,16.59,20160304,11,15.2,462220,323638807,1
1228,RM,17.01,20140703,7,15.08,729900,323638807,1
1229,RM,17.01,20140703,7,15.08,729900,323638807,1
1230,RM,15.51,20140725,26,15.02,561000,323638807,0
1231,RM,33.74,20131018,4,31.84,573600,323638807,1
1232,RM,31.0,20130913,4,27.34,233900,323638807,1
1233,LZB,28.41,20151009,9,26.91,1702964,1502330530,1
1234,LZB,26.28,20150515,3,26.34,1825506,1502330530,1
1235,LZB,11.85,20111223,1,11.23,2102900,1502330530,1
1236,LZB,11.25,20110218,2,8.31,10769100,1502330530,1
1237,LZB,8.1,20100709,1,7.06,5180300,1502330530,1
1238,LZB,10.91,20100212,1,9.29,2682400,1502330530,1
1239,LZB,9.17,20091120,1,7.14,7261900,1502330530,1
1240,LZB,9.17,20091120,1,7.14,7261900,1502330530,1
1241,LZB,4.93,20090626,1,4.1,6749900,1502330530,1
1242,LZB,3.19,20090605,1,1.94,5347900,1502330530,1
1243,LZB,0.95,20090313,1,0.68,1842800,1502330530,1
1244,LZB,1.1,20090320,3,1.0,1893300,1502330530,1
1245,LZB,0.95,20090213,26,0.94,3190500,1502330530,0
1246,LZB,7.45,20080620,1,6.06,2980400,1502330530,1
1247,LZB,26.28,20150515,1,26.34,1825506,1502330530,1
1248,ELY,6.12,20120120,4,5.95,1118400,1370777351,1
1249,ELY,6.12,20120120,6,5.95,1118400,1370777351,1
1250,ELY,7.85,20101203,11,7.65,1503300,1370777351,1
1251,ELY,7.25,20100806,3,6.84,2460000,1370777351,1
1252,ELY,8.7,20100305,16,7.95,6411800,1370777351,1
1253,ELY,8.04,20100108,9,7.66,4453600,1370777351,1
1254,ELY,7.5,20090911,6,6.95,2411200,1370777351,1
1255,ELY,6.37,20090731,4,5.31,13683700,1370777351,1
1256,ELY,7.83,20090327,3,6.87,3982600,1370777351,1
1257,ELY,7.83,20090327,3,6.87,3982600,1370777351,1
1258,ELY,8.15,20090409,26,8.13,2489900,1370777351,0
1259,ELY,6.35,20090313,26,5.81,2893700,1370777351,0
1260,ELY,10.07,20081128,26,8.81,2133400,1370777351,0
1261,ELY,13.2,20080718,2,10.95,6299000,1370777351,1
1262,LNC,39.53,20160304,3,37.38,13659928,18239432907,1
1263,LNC,58.43,20150710,2,58.38,8871516,18239432907,1
1264,LNC,21.07,20120113,7,20.22,20734300,18239432907,1
1265,LNC,22.5,20120120,13,21.5,20290500,18239432907,1
1266,LNC,32.06,20110218,2,31.7,13861700,18239432907,1
1267,LNC,27.36,20100312,5,27.06,12931300,18239432907,1
1268,LNC,18.24,20090508,2,11.58,111565000,18239432907,1
1269,LNC,9.03,20090313,1,5.2,58376500,18239432907,1
1270,LNC,9.03,20090313,1,5.2,58376500,18239432907,1
1271,LNC,13.73,20081128,1,7.11,39610100,18239432907,1
1272,IRT,8.28,20160701,12,7.67,2145820,791756347,1
1273,NS,40.1,20151231,3,37.51,2612284,3313429000,1
1274,NS,62.92,20150206,1,61.38,2233960,3313429000,1
1275,NS,62.92,20150206,2,61.38,2233960,3313429000,1
1276,NS,68.26,20110204,1,69.5,730222,3313429000,1
1277,NS,40.91,20081017,1,32.17,1635038,3313429000,1
1278,NWY,1.56,20170728,6,1.45,543607,204343722,1
1279,NWY,1.56,20170728,6,1.45,543607,204343722,1
1280,NWY,2.01,20170818,22,1.71,736740,204343722,1
1281,NWY,1.75,20160722,4,1.66,477657,204343722,1
1282,NWY,2.28,20160819,11,1.87,2666436,204343722,1
1283,NWY,2.71,20150821,1,2.1,1078908,204343722,1
1284,NWY,2.71,20150821,1,2.1,1078908,204343722,1
1285,NWY,3.07,20150402,2,2.36,710099,204343722,1
1286,NWY,3.27,20141031,2,3.06,1532313,204343722,1
1287,NWY,5.62,20130920,2,5.23,1001400,204343722,1
1288,NWY,4.71,20130517,9,4.56,586100,204343722,1
1289,NWY,3.72,20121130,2,3.43,898800,204343722,1
1290,NWY,3.0,20111202,1,2.33,1985700,204343722,1
1291,NWY,3.67,20120316,20,3.31,1951300,204343722,1
1292,NWY,4.9,20110701,3,4.85,939000,204343722,1
1293,NWY,4.97,20110107,4,4.47,2311600,204343722,1
1294,NWY,2.37,20100917,1,2.08,696700,204343722,1
1295,NWY,3.1,20101015,8,2.9,1109200,204343722,1
1296,NWY,4.52,20090807,1,3.7,2503000,204343722,1
1297,NWY,3.68,20090724,2,3.06,4488700,204343722,1
1298,NWY,2.19,20090206,2,2.07,1450000,204343722,1
1299,NWY,1.88,20081128,1,0.9,2491900,204343722,1
1300,NWY,1.88,20081128,1,0.9,2491900,204343722,1
1301,NWY,2.82,20081031,1,2.34,4446100,204343722,1
1302,NWY,5.69,20080201,2,4.59,3657900,204343722,1
1303,BME,19.09,20081226,5,18.45,92506,332812566,1
1304,BME,42.74,20150327,26,43.2,88353,332812566,1
1305,BME,18.0607,20090227,26,19.62,95845,332812566,0
1306,BME,21.41,20081024,1,20.91,55497,332812566,1
1307,CLGX,27.45,20121214,7,27.38,3639900,3999249252,1
1308,CLGX,16.96,20120427,1,15.65,4997500,3999249252,1
1309,CLGX,19.38,20120706,19,18.42,3782000,3999249252,1
1310,CLGX,20.84,20110211,15,20.15,1901800,3999249252,1
1311,CLGX,24.02,20081128,1,15.47,12860900,3999249252,1
1312,CLGX,24.02,20081128,1,15.47,12860900,3999249252,1
1313,CLGX,27.21,20080905,8,25.67,5071100,3999249252,1
1314,MSL,14.25,20161209,1,12.15,187707,248232435,1
1315,MSL,14.25,20161209,4,12.15,187707,248232435,1
1316,MSL,14.19,20120203,2,13.0,68400,248232435,1
1317,MSL,11.72,20110909,3,10.2,89900,248232435,1
1318,MSL,13.75,20120224,26,13.59,18700,248232435,0
1319,MSL,15.29,20101210,15,14.11,89100,248232435,1
1320,MSL,14.89,20100122,8,14.33,193200,248232435,1
1321,MSL,10.6,20090327,3,9.5,26400,248232435,1
1322,MSL,14.37,20090515,23,11.79,15700,248232435,1
1323,MSL,11.2,20090403,26,10.2,15600,248232435,0
1324,MSL,18.17,20080718,2,15.98,9700,248232435,1
1325,MSL,21.32,20080404,2,18.7,6900,248232435,1
1326,MSL,19.45,20080530,26,20.53,9500,248232435,0
1327,NUS,53.4,20160729,5,51.52,2567815,3729771833,1
1328,NUS,38.21,20160506,2,40.73,3953638,3729771833,1
1329,NUS,38.54,20151224,6,37.57,2492953,3729771833,1
1330,NUS,47.23,20150807,2,39.52,11336356,3729771833,1
1331,NUS,36.64,20151009,26,44.32,21876503,3729771833,0
1332,NUS,52.76,20150206,1,40.84,12523218,3729771833,1
1333,NUS,46.01,20141226,6,43.7,2500856,3729771833,1
1334,NUS,40.98,20150130,26,42.74,3046454,3729771833,0
1335,NUS,83.52,20140228,3,80.0,7696400,3729771833,1
1336,NUS,83.52,20140228,3,80.0,7696400,3729771833,1
1337,NUS,75.0,20140321,26,72.0,10255100,3729771833,0
1338,NUS,46.36,20121102,5,43.0,7302100,3729771833,1
1339,NUS,87.47,20130809,22,88.0,4542059,3729771833,1
1340,NUS,44.43,20120810,26,49.02,23259000,3729771833,0
1341,NUS,35.98,20110506,2,31.64,7700126,3729771833,1
1342,NUS,27.09,20100219,3,26.18,1422900,3729771833,1
1343,NUS,10.76,20081128,1,9.43,1597200,3729771833,1
1344,NUS,25.0,20091106,15,23.17,4143600,3729771833,1
1345,NUS,16.97,20080808,5,16.22,1369100,3729771833,1
1346,NUS,36.64,20151009,1,44.32,21876503,3729771833,1
1347,BB,7.415,20151009,1,6.4,38879317,7122161741,1
1348,BB,7.215,20151113,26,8.07,47988658,7122161741,0
1349,BB,9.81,20140620,9,7.88,177482215,7122161741,1
1350,BB,10.51,20130816,3,10.47,314655820,7122161741,1
1351,BB,15.02,20130426,7,13.85,112882699,7122161741,1
1352,BB,7.5,20120928,1,6.37,320596941,7122161741,1
1353,BB,7.5,20120928,1,6.37,320596941,7122161741,1
1354,BB,8.22,20121005,7,7.62,170843938,7122161741,1
